,Customer Reference ID,Item Purchased,Purchase Amount (USD),Date Purchase,Review Rating,Payment Method
2248,3959,Socks,78.0,2023-02-11,2.1,Cash
2249,4028,Flip-Flops,33.0,2022-10-22,4.1,Cash
2250,4092,Backpack,97.0,2023-01-05,3.2,Credit Card
2251,4113,Vest,110.0,2023-07-16,2.9,Cash
2252,3994,Sweater,126.0,2022-12-09,3.7,Credit Card
2253,4060,Sunglasses,108.0,2023-03-15,3.1,Cash
2254,4071,Belt,132.0,2023-02-01,2.6,Credit Card
2255,4121,Blouse,176.0,2022-12-24,4.6,Cash
2256,4009,Handbag,52.0,2023-04-22,2.0,Cash
2257,4096,Pajamas,110.0,2023-05-25,1.5,Cash
2258,4116,Camisole,25.0,2023-04-12,3.6,Credit Card
2259,4115,Hat,50.0,2023-08-14,4.9,Cash
2260,4070,Vest,110.0,2023-08-01,1.8,Credit Card
2261,4045,Leggings,133.0,2023-09-01,1.5,Cash
2262,4060,Flannel Shirt,183.0,2023-01-05,3.6,Cash
2263,4007,Coat,166.0,2023-02-11,3.7,Cash
2264,4034,Belt,101.0,2022-12-25,1.2,Credit Card
2265,3978,Gloves,185.0,2023-05-14,4.0,Cash
2266,3966,Skirt,196.0,2023-06-01,3.7,Cash
2267,4094,Romper,43.0,2023-01-31,1.9,Credit Card
2268,4042,Blouse,134.0,2023-08-16,3.3,Credit Card
2269,4056,Trench Coat,110.0,2023-09-30,3.9,Cash
2270,3989,Shorts,21.0,2022-12-22,1.1,Credit Card
2271,4090,Handbag,110.0,2023-01-24,1.8,Cash
2272,4095,Sunglasses,13.0,2023-07-02,3.9,Credit Card
2273,4029,Vest,183.0,2023-03-24,4.5,Credit Card
2274,4011,Tunic,200.0,2023-08-31,2.6,Credit Card
2275,3980,Handbag,154.0,2022-12-13,3.7,Credit Card
2276,4087,Sandals,181.0,2022-10-25,1.8,Credit Card
2277,4098,Sun Hat,142.0,2022-12-10,1.8,Cash
2278,4036,Coat,189.0,2023-02-01,4.5,Credit Card
2279,4090,Leggings,120.0,2023-09-18,3.6,Credit Card
2280,4044,Scarf,73.0,2023-01-03,4.8,Credit Card
2281,4119,Hoodie,179.0,2022-10-13,2.0,Credit Card
2282,3997,Hoodie,108.0,2023-07-23,1.6,Credit Card
2283,3962,Jeans,110.0,2022-11-19,4.3,Cash
2284,3964,Belt,166.0,2023-02-07,3.1,Credit Card
2285,4095,T-shirt,110.0,2023-09-19,1.4,Cash
2286,4108,Handbag,50.0,2022-10-02,2.1,Credit Card
2287,4023,Jumpsuit,130.0,2022-11-04,4.1,Credit Card
2288,4018,Slippers,52.0,2023-05-06,4.1,Cash
2289,4034,Pants,110.0,2023-08-13,3.1,Credit Card
2290,4065,Jeans,71.0,2023-01-06,2.2,Cash
2291,4086,Flip-Flops,81.0,2023-01-26,1.8,Cash
2292,3985,Romper,110.0,2022-12-30,4.4,Credit Card
2293,3972,Polo Shirt,174.0,2023-06-23,2.1,Credit Card
2294,4052,Hoodie,70.0,2023-02-21,2.8,Cash
2295,4023,Sunglasses,110.0,2023-03-01,4.1,Cash
2296,4117,Pajamas,156.0,2022-12-11,2.5,Credit Card
2297,4086,Jeans,137.0,2023-01-18,3.2,Cash
2298,4047,Poncho,40.0,2023-03-03,1.6,Credit Card
2299,3988,Camisole,200.0,2023-06-12,2.5,Cash
2300,3969,Blouse,36.0,2023-09-04,1.4,Credit Card
2301,3988,Overalls,19.0,2022-11-07,3.1,Credit Card
2302,4071,Handbag,10.0,2023-08-07,2.6,Cash
2303,4033,Handbag,164.0,2023-07-31,3.2,Cash
2304,4103,Jumpsuit,173.0,2023-06-27,1.4,Cash
2305,3958,Raincoat,140.0,2022-12-17,2.0,Cash
2306,4073,Hat,177.0,2023-08-09,4.8,Credit Card
2307,4043,Boots,97.0,2022-10-06,4.4,Cash
2308,4017,Backpack,23.0,2023-09-11,4.7,Credit Card
2309,4105,Gloves,126.0,2023-06-06,3.5,Cash
2310,4101,Blazer,168.0,2023-03-20,1.0,Credit Card
2311,4117,Socks,193.0,2023-03-15,2.3,Credit Card
2312,4093,Polo Shirt,193.0,2022-11-14,3.2,Credit Card
2313,4109,Boots,34.0,2023-03-19,1.0,Cash
2314,4016,Camisole,66.0,2023-02-16,1.4,Cash
2315,4046,Jumpsuit,110.0,2023-09-20,4.1,Cash
2316,4033,Pajamas,172.0,2023-03-26,4.2,Credit Card
2317,4029,Jumpsuit,84.0,2022-12-05,3.5,Cash
2318,4103,Sandals,105.0,2023-04-19,4.8,Cash
2319,3992,Wallet,21.0,2022-10-31,2.4,Cash
2320,4053,Sweater,136.0,2023-05-16,3.5,Cash
2321,4090,Sneakers,110.0,2023-03-16,2.3,Credit Card
2322,4020,Hoodie,194.0,2023-05-13,2.4,Cash
2323,3983,Pants,75.0,2023-07-20,3.1,Cash
2324,4040,Handbag,58.0,2023-09-20,2.7,Cash
2325,4089,Jeans,110.0,2023-08-09,3.8,Credit Card
2326,4106,Handbag,65.0,2023-08-16,4.6,Cash
2327,4006,Slippers,58.0,2022-11-06,4.5,Credit Card
2328,4049,Skirt,37.0,2023-01-13,2.6,Cash
2329,4073,Shorts,21.0,2023-07-11,1.3,Credit Card
2330,3982,Overalls,182.0,2023-01-23,4.9,Credit Card
2331,3994,Loafers,125.0,2022-12-04,1.5,Cash
2332,4065,Shorts,160.0,2022-10-17,1.9,Credit Card
2333,4062,Skirt,44.0,2022-10-03,3.3,Cash
2334,3977,Pants,11.0,2023-04-21,4.7,Cash
2335,3980,Cardigan,22.0,2023-02-24,5.0,Cash
2336,3972,Sandals,120.0,2023-02-04,4.6,Cash
2337,4065,Hat,133.0,2023-01-19,1.4,Cash
2338,3990,Hoodie,55.0,2023-09-11,3.4,Credit Card
2339,4078,Jacket,54.0,2022-12-20,2.3,Credit Card
2340,4011,Kimono,42.0,2023-01-04,3.4,Credit Card
2341,4071,Swimsuit,110.0,2023-05-11,4.8,Credit Card
2342,3976,Scarf,165.0,2023-08-18,2.9,Credit Card
2343,4051,Vest,139.0,2022-12-18,1.7,Cash
2344,4091,Skirt,117.0,2022-12-06,3.9,Cash
2345,4060,Kimono,187.0,2023-06-11,3.0,Credit Card
2346,4107,Jeans,80.0,2023-05-20,4.2,Credit Card
2347,4100,Tie,97.0,2023-05-29,1.4,Credit Card
2348,4089,Jacket,125.0,2023-05-29,1.9,Cash
2349,4058,Kimono,45.0,2023-01-21,1.0,Credit Card
2350,4024,Handbag,189.0,2023-01-14,4.7,Credit Card
2351,4106,Jacket,141.0,2022-11-09,3.2,Credit Card
2352,4084,Scarf,189.0,2023-05-02,4.0,Cash
2353,4119,Umbrella,90.0,2023-06-18,3.3,Cash
2354,4065,Tie,151.0,2023-09-25,1.8,Cash
2355,4069,Pajamas,61.0,2022-10-19,1.9,Credit Card
2356,4082,Leggings,192.0,2023-04-23,2.6500000000000004,Cash
2357,4063,Handbag,98.0,2023-04-25,4.3,Cash
2358,3998,Bowtie,43.0,2023-03-03,2.2,Cash
2359,3993,Coat,176.0,2023-06-03,3.3,Cash
2360,4086,Hat,55.0,2022-10-16,3.5,Cash
2361,3989,Blazer,187.0,2023-05-16,3.1,Cash
2362,4081,T-shirt,191.0,2022-10-03,3.9,Cash
2363,4074,Hat,110.0,2023-01-16,4.0,Credit Card
2364,3990,Wallet,132.0,2023-07-14,4.3,Cash
2365,4088,Sunglasses,180.0,2023-04-05,3.8,Cash
2366,4092,Handbag,182.0,2022-10-28,1.6,Cash
2367,3987,Loafers,146.0,2023-01-31,1.7,Cash
2368,4011,Dress,118.0,2023-04-13,3.05,Credit Card
2369,4073,Shorts,143.0,2022-10-19,4.4,Credit Card
2370,4078,Trousers,110.0,2023-03-22,1.3,Credit Card
2371,3965,Raincoat,23.0,2023-08-12,1.3,Credit Card
2372,3997,Onesie,61.0,2023-03-11,2.7,Credit Card
2373,4100,Flip-Flops,51.0,2022-12-27,1.7,Credit Card
2374,4051,Loafers,184.0,2023-08-17,3.9,Cash
2375,3987,Polo Shirt,25.0,2023-06-16,3.1,Cash
2376,4111,T-shirt,85.0,2023-03-06,3.4,Credit Card
2377,4061,Coat,148.0,2022-12-10,3.3,Credit Card
2378,3985,Flannel Shirt,110.0,2023-08-20,2.8,Cash
2379,3987,Poncho,36.0,2023-02-26,3.4,Credit Card
2380,4051,Sandals,182.0,2022-11-14,1.9,Cash
2381,4103,Shorts,67.0,2022-10-21,1.7,Credit Card
2382,4031,Socks,153.0,2023-08-25,2.8,Cash
2383,3967,Loafers,140.0,2023-06-01,3.4,Credit Card
2384,4090,Jeans,188.0,2023-09-29,4.2,Cash
2385,3996,Polo Shirt,180.0,2023-03-03,1.8,Cash
2386,3987,Jeans,110.0,2022-10-29,4.1,Cash
2387,4052,Flannel Shirt,116.0,2022-12-08,1.4,Cash
2388,4035,Trench Coat,185.0,2023-06-12,4.2,Credit Card
2389,4052,Tunic,151.0,2023-02-17,1.2,Cash
2390,4034,Pants,110.0,2022-10-11,3.1,Credit Card
2391,4032,Scarf,61.0,2023-09-12,3.2,Cash
2392,4081,Swimsuit,123.0,2023-08-29,3.6,Cash
2393,3964,Shorts,172.0,2023-05-12,4.3,Credit Card
2394,3993,Scarf,175.0,2023-06-01,3.5,Cash
2395,3993,Jeans,160.0,2023-04-07,4.5,Credit Card
2396,4107,Leggings,164.0,2023-06-18,2.0,Credit Card
2397,4064,Blouse,110.0,2022-12-26,3.0,Credit Card
2398,3969,Gloves,59.0,2023-05-09,3.2,Credit Card
2399,4035,Hoodie,55.0,2023-05-22,2.9,Credit Card
2400,4029,Camisole,29.0,2023-05-05,1.3,Credit Card
2401,4012,Tank Top,110.0,2022-12-11,1.4,Cash
2402,4003,Blouse,110.0,2023-04-10,3.2,Cash
2403,4082,Sneakers,106.0,2023-07-20,1.2,Credit Card
2404,3957,Sneakers,110.0,2022-10-03,4.4,Credit Card
2405,3988,Onesie,77.0,2023-05-10,4.2,Credit Card
2406,4097,Socks,110.0,2022-12-22,1.4,Cash
2407,4046,Hoodie,75.0,2022-10-09,2.8,Credit Card
2408,3974,Raincoat,110.0,2022-10-22,3.5,Cash
2409,3968,Romper,49.0,2023-02-04,3.4,Cash
2410,4063,Sun Hat,110.0,2023-09-28,2.8,Credit Card
2411,4080,Backpack,162.0,2023-04-27,5.0,Credit Card
2412,4103,Cardigan,110.0,2023-01-07,1.1,Credit Card
2413,4036,Overalls,167.0,2023-06-19,3.1,Credit Card
2414,4101,Poncho,87.0,2023-09-06,3.0,Cash
2415,4072,Kimono,156.0,2023-04-02,1.1,Cash
2416,4043,Belt,28.0,2023-08-22,1.1,Credit Card
2417,4053,Trench Coat,91.0,2023-04-26,4.0,Cash
2418,4078,Vest,57.0,2023-02-13,3.3,Cash
2419,4112,Socks,139.0,2023-04-30,2.4,Credit Card
2420,3990,Sandals,110.0,2022-11-07,4.8,Cash
2421,3992,Hat,113.0,2023-02-23,2.6,Cash
2422,4086,Socks,110.0,2023-07-22,3.2,Credit Card
2423,4119,Umbrella,64.0,2023-05-19,4.1,Credit Card
2424,4074,Romper,94.0,2023-02-15,3.4,Cash
2425,4072,Sneakers,65.0,2023-03-12,5.0,Credit Card
2426,4071,Vest,168.0,2023-08-02,3.7,Cash
2427,3995,Skirt,153.0,2023-06-07,3.0,Credit Card
2428,4040,Slippers,176.0,2023-08-28,2.2,Cash
2429,3979,Jumpsuit,110.0,2023-07-29,3.2,Credit Card
2430,4116,Slippers,124.0,2023-01-16,3.7,Cash
2431,4116,Blazer,174.0,2022-11-24,2.1,Credit Card
2432,4061,Coat,169.0,2023-06-26,4.1,Credit Card
2433,4056,Scarf,20.0,2023-01-21,4.3,Cash
2434,4016,Camisole,92.0,2023-07-29,3.5,Credit Card
2435,4058,Kimono,39.0,2023-09-24,2.95,Credit Card
2436,4043,Belt,148.0,2023-07-21,1.2,Credit Card
2437,4095,Bowtie,16.0,2023-09-14,1.1,Credit Card
2438,3968,Belt,105.0,2023-06-07,1.0,Credit Card
2439,4070,Loafers,140.0,2023-07-23,2.0,Credit Card
2440,4028,Poncho,21.0,2023-07-06,2.4,Credit Card
2441,4122,Sneakers,176.0,2023-09-29,3.1,Credit Card
2442,3979,Leggings,110.0,2023-02-21,2.6,Cash
2443,3999,Flip-Flops,34.0,2023-08-04,1.9,Cash
2444,3963,Skirt,110.0,2022-11-10,2.1,Credit Card
2445,4103,Loafers,147.0,2023-02-10,2.3,Cash
2446,4118,Pajamas,170.0,2023-08-04,2.5,Cash
2447,4036,Belt,110.0,2023-09-28,4.1,Credit Card
2448,4100,Socks,64.0,2023-06-18,1.2,Credit Card
2449,4122,Sunglasses,118.0,2023-05-08,3.5,Cash
2450,3988,Raincoat,62.0,2022-10-19,3.1,Credit Card
2451,4121,Swimsuit,189.0,2023-07-30,2.6,Credit Card
2452,4100,Handbag,199.0,2023-08-15,3.2,Cash
2453,3978,Jacket,175.0,2023-03-12,4.1,Credit Card
2454,4006,Bowtie,28.0,2023-03-11,2.95,Credit Card
2455,4115,Coat,49.0,2022-10-09,3.5,Credit Card
2456,4095,Dress,110.0,2023-02-23,4.7,Cash
2457,4104,Trench Coat,19.0,2023-08-03,1.3,Cash
2458,3970,Sandals,110.0,2023-09-26,1.2,Credit Card
2459,4102,Slippers,110.0,2023-09-05,2.6,Credit Card
2460,4090,Tie,152.0,2023-01-16,1.5,Cash
2461,4005,Cardigan,110.0,2022-12-14,3.1,Credit Card
2462,4078,Loafers,76.0,2023-05-03,2.7,Cash
2463,4085,Backpack,125.0,2023-05-13,2.0,Credit Card
2464,3961,Flannel Shirt,120.0,2023-03-02,1.7,Cash
2465,3987,Raincoat,109.0,2023-01-20,3.0,Credit Card
2466,4093,Vest,146.0,2022-12-06,3.1,Cash
2467,4003,Jeans,110.0,2022-12-08,4.1,Cash
2468,3961,Shorts,26.0,2023-01-23,1.3,Credit Card
2469,4027,Hat,159.0,2023-07-31,1.6,Cash
2470,4009,Leggings,110.0,2023-02-10,2.6500000000000004,Cash
2471,4019,Belt,101.0,2023-04-15,3.5,Credit Card
2472,4105,Hat,37.0,2022-11-22,1.7,Cash
2473,4070,Raincoat,185.0,2022-12-07,3.7,Credit Card
2474,3978,Boots,32.0,2022-11-22,2.6,Credit Card
2475,4093,Jacket,122.0,2022-12-21,2.0,Cash
2476,4112,Scarf,179.0,2023-07-09,3.9,Cash
2477,4039,Wallet,110.0,2023-07-28,3.9,Credit Card
2478,4059,Swimsuit,110.0,2023-09-27,1.9,Credit Card
2479,4107,Swimsuit,110.0,2023-07-02,4.1,Cash
2480,3968,Pants,149.0,2023-08-31,3.1,Credit Card
2481,4082,Jumpsuit,172.0,2022-11-09,4.3,Credit Card
2482,3962,Leggings,110.0,2023-09-05,4.9,Credit Card
2483,4044,Shorts,196.0,2022-11-24,2.4,Cash
2484,4068,T-shirt,12.0,2023-03-19,4.0,Cash
2485,4003,Leggings,152.0,2023-08-13,1.2,Cash
2486,4063,Tank Top,110.0,2023-02-26,1.9,Credit Card
2487,3963,T-shirt,110.0,2023-07-16,2.4,Cash
2488,4092,Romper,110.0,2023-03-24,2.2,Cash
2489,4038,Trousers,31.0,2023-01-26,4.6,Cash
2490,4054,Scarf,199.0,2023-02-07,3.5,Credit Card
2491,4022,Overalls,98.0,2022-10-10,3.1,Credit Card
2492,3980,Sunglasses,175.0,2022-10-04,2.6,Cash
2493,3986,Leggings,46.0,2023-09-25,2.2,Cash
2494,3982,Gloves,110.0,2022-11-08,4.3,Cash
2495,4095,Sun Hat,74.0,2023-01-03,4.7,Credit Card
2496,4000,Jacket,110.0,2023-09-17,3.9,Cash
2497,4030,Pajamas,110.0,2023-05-20,3.2,Credit Card
2498,3993,Cardigan,23.0,2023-05-13,1.7,Cash
2499,4003,Loafers,150.0,2023-09-24,2.3,Cash
2500,4022,Scarf,150.0,2022-12-24,2.9,Credit Card
2501,3979,Flannel Shirt,110.0,2022-12-11,1.2,Credit Card
2502,3996,Scarf,74.0,2023-01-08,1.2,Cash
2503,4035,Skirt,110.0,2023-07-31,1.2,Cash
2504,4061,Sun Hat,134.0,2023-06-30,2.0,Credit Card
2505,4000,Sneakers,101.0,2023-09-27,1.8,Cash
2506,3972,Romper,110.0,2023-03-06,2.4,Credit Card
2507,4114,Loafers,35.0,2023-06-13,2.0,Credit Card
2508,4040,Wallet,27.0,2023-03-04,3.8,Credit Card
2509,4003,Jacket,91.0,2022-12-29,1.9,Cash
2510,3963,Sunglasses,94.0,2023-08-24,1.4,Cash
2511,3971,Backpack,88.0,2022-12-23,3.0,Credit Card
2512,4033,Tie,49.0,2023-03-25,3.1,Cash
2513,4056,Umbrella,103.0,2023-04-23,4.1,Credit Card
2514,3982,Tunic,119.0,2023-05-26,3.4,Credit Card
2515,4038,Belt,110.0,2023-06-17,3.4,Cash
2516,3993,Leggings,66.0,2023-09-23,1.8,Cash
2517,4062,Leggings,174.0,2023-06-10,2.6,Cash
2518,4039,Socks,102.0,2022-11-03,1.9,Credit Card
2519,4023,Socks,110.0,2023-06-21,4.4,Cash
2520,4053,Sweater,132.0,2023-06-15,4.8,Credit Card
2521,3987,Kimono,101.0,2023-06-28,3.4,Cash
2522,3970,Kimono,134.0,2022-12-13,4.0,Credit Card
2523,4008,Dress,54.0,2022-12-06,2.6,Credit Card
2524,4018,Sneakers,30.0,2023-01-14,3.0,Cash
2525,4109,Tie,45.0,2023-05-20,3.2,Cash
2526,4107,Shorts,60.0,2023-06-28,4.6,Cash
2527,4017,Shorts,170.0,2023-08-27,2.8,Credit Card
2528,4083,Bowtie,110.0,2023-07-08,4.3,Cash
2529,4087,Coat,110.0,2023-08-30,1.1,Credit Card
2530,4086,Loafers,110.0,2023-06-06,4.1,Credit Card
2531,4055,Leggings,17.0,2022-10-31,1.5,Credit Card
2532,3986,Slippers,158.0,2023-03-19,4.7,Cash
2533,4025,Pajamas,161.0,2023-09-03,2.5,Cash
2534,3972,Boots,19.0,2023-07-08,3.8,Credit Card
2535,4038,Sunglasses,149.0,2023-02-27,2.1,Cash
2536,4075,Jeans,148.0,2022-11-05,1.5,Cash
2537,4098,Cardigan,48.0,2023-04-18,2.7,Cash
2538,4061,Jeans,67.0,2023-06-26,3.25,Cash
2539,3973,Backpack,160.0,2022-10-27,1.9,Credit Card
2540,4080,Sunglasses,84.0,2023-04-16,4.2,Cash
2541,3964,T-shirt,110.0,2023-09-24,1.2,Credit Card
2542,4061,Overalls,33.0,2022-11-10,1.3,Credit Card
2543,4119,Cardigan,138.0,2023-01-12,3.1,Credit Card
2544,4016,Blouse,110.0,2023-09-24,2.1,Credit Card
2545,3961,Vest,167.0,2023-02-09,1.9,Credit Card
2546,4025,Dress,141.0,2023-07-23,2.9,Cash
2547,4098,Polo Shirt,110.0,2023-08-26,3.3,Credit Card
2548,4107,Flannel Shirt,110.0,2023-04-09,2.6,Credit Card
2549,3982,Dress,154.0,2023-04-25,3.9,Cash
2550,4020,Trousers,47.0,2023-03-07,3.4,Credit Card
2551,4099,Backpack,133.0,2023-05-29,1.3,Cash
2552,3989,Jeans,20.0,2023-07-23,2.3,Cash
2553,4034,Jacket,134.0,2023-08-04,1.4,Credit Card
2554,4102,Onesie,77.0,2023-07-03,3.8,Cash
2555,4061,Skirt,20.0,2023-02-17,2.2,Credit Card
2556,4071,Tie,142.0,2023-04-20,2.6,Credit Card
2557,3978,Camisole,102.0,2022-10-14,4.3,Cash
2558,4119,Blazer,126.0,2023-09-14,4.1,Cash
2559,4085,Sneakers,20.0,2023-03-17,3.0,Cash
2560,4009,Leggings,92.0,2023-06-22,2.7,Cash
2561,3993,Tunic,110.0,2023-05-09,1.2,Credit Card
2562,4052,Raincoat,172.0,2023-09-18,1.5,Credit Card
2563,4095,Vest,199.0,2023-05-17,4.1,Cash
2564,4000,Hoodie,149.0,2023-08-17,2.9,Credit Card
2565,4019,Sun Hat,106.0,2023-02-16,3.8,Credit Card
2566,4094,Jumpsuit,103.0,2023-07-19,5.0,Cash
2567,4065,Leggings,29.0,2023-04-18,1.8,Credit Card
2568,4099,Kimono,106.0,2023-01-08,4.5,Cash
2569,4072,Flip-Flops,67.0,2023-09-14,3.6,Cash
2570,3967,Sweater,100.0,2023-07-06,1.1,Cash
2571,3957,Vest,98.0,2023-02-02,2.8,Cash
2572,4075,Blazer,133.0,2022-10-03,4.0,Credit Card
2573,4115,Tank Top,11.0,2023-08-15,3.2,Credit Card
2574,4031,Overalls,45.0,2023-05-17,1.9,Credit Card
2575,3999,Kimono,68.0,2022-12-19,2.4,Cash
2576,3957,Backpack,110.0,2023-01-13,3.0,Cash
2577,3972,Shorts,64.0,2023-04-22,3.3,Cash
2578,4080,Swimsuit,110.0,2022-12-02,4.4,Cash
2579,4026,Flip-Flops,110.0,2022-10-27,3.2,Cash
2580,4110,Skirt,40.0,2023-07-07,3.5,Credit Card
2581,4021,Jeans,116.0,2022-11-01,4.3,Credit Card
2582,4054,Gloves,194.0,2023-07-22,4.9,Cash
2583,4046,Sweater,110.0,2022-12-13,2.2,Cash
2584,4118,T-shirt,132.0,2023-05-03,4.2,Credit Card
2585,4011,Blouse,51.0,2022-11-13,4.1,Cash
2586,4106,Skirt,115.0,2023-04-16,1.9,Credit Card
2587,4087,Leggings,110.0,2023-04-25,4.7,Cash
2588,4029,Tank Top,110.0,2022-12-08,3.1,Cash
2589,3968,Camisole,51.0,2022-10-05,1.8,Credit Card
2590,3998,Belt,110.0,2022-11-21,3.5,Credit Card
2591,4093,Gloves,156.0,2023-05-04,1.4,Cash
2592,4101,Coat,110.0,2023-03-16,3.8,Credit Card
2593,3974,Hoodie,110.0,2023-04-02,2.9,Credit Card
2594,4033,Socks,142.0,2023-03-14,3.0,Cash
2595,3979,Camisole,163.0,2023-05-20,3.3,Cash
2596,4058,Swimsuit,173.0,2023-09-17,3.0,Credit Card
2597,3988,Polo Shirt,110.0,2023-06-18,3.3,Credit Card
2598,3992,T-shirt,179.0,2023-04-28,3.9,Cash
2599,4099,Tank Top,31.0,2023-02-21,2.0,Credit Card
2600,4028,Sweater,165.0,2023-03-20,2.6,Credit Card
2601,4067,Sandals,133.0,2023-06-14,3.3,Cash
2602,4010,Dress,110.0,2023-09-07,2.7,Credit Card
2603,4113,Shorts,163.0,2023-06-26,4.2,Cash
2604,4086,Sweater,110.0,2023-04-24,3.6,Cash
2605,4038,Blazer,56.0,2023-03-16,3.6,Cash
2606,4044,Jacket,140.0,2023-03-18,4.0,Credit Card
2607,4119,Sandals,195.0,2023-04-03,4.0,Credit Card
2608,4023,Trousers,126.0,2023-06-11,1.4,Credit Card
2609,4072,Tank Top,27.0,2023-03-31,1.6,Cash
2610,4026,Flip-Flops,108.0,2022-11-22,3.3,Cash
2611,4019,Pajamas,110.0,2022-12-29,3.3,Cash
2612,4039,Sneakers,110.0,2023-02-09,3.3,Cash
2613,4044,Tank Top,139.0,2023-05-30,4.1,Credit Card
2614,4010,Coat,48.0,2023-05-10,3.3,Cash
2615,4074,Blouse,55.0,2023-02-19,4.4,Credit Card
2616,4110,Slippers,167.0,2022-10-04,4.6,Credit Card
2617,4041,Overalls,146.0,2022-10-05,4.4,Credit Card
2618,3961,Shorts,40.0,2022-10-28,1.9,Credit Card
2619,3991,Blouse,110.0,2023-04-17,4.1,Credit Card
2620,4122,Leggings,164.0,2023-06-27,3.3,Cash
2621,3957,Pants,10.0,2023-05-18,1.2,Credit Card
2622,4112,Tunic,183.0,2023-03-23,1.1,Cash
2623,4078,Slippers,143.0,2023-06-25,1.6,Credit Card
2624,3958,Tie,21.0,2023-05-02,2.8,Credit Card
2625,3959,Handbag,119.0,2023-06-30,4.6,Credit Card
2626,4001,Bowtie,133.0,2022-12-08,1.7,Cash
2627,4062,Wallet,107.0,2023-02-28,3.2,Credit Card
2628,4099,Shorts,199.0,2023-09-16,1.9,Cash
2629,4082,Flannel Shirt,188.0,2022-10-31,2.3,Cash
2630,4057,Flannel Shirt,118.0,2023-04-02,4.6,Credit Card
2631,4094,Boots,110.0,2022-11-07,4.6,Credit Card
2632,3977,Sunglasses,69.0,2023-05-02,3.6,Cash
2633,3976,Onesie,31.0,2023-04-15,1.1,Credit Card
2634,4094,Wallet,149.0,2023-03-31,2.1,Credit Card
2635,3964,Kimono,58.0,2023-02-09,2.95,Credit Card
2636,4070,Sneakers,110.0,2023-03-17,2.6,Credit Card
2637,3988,Leggings,11.0,2022-11-25,4.9,Credit Card
2638,4047,Jumpsuit,40.0,2022-12-19,3.3,Cash
2639,4053,Camisole,106.0,2022-12-30,1.1,Cash
2640,4110,Onesie,186.0,2023-02-10,4.1,Cash
2641,4048,Gloves,114.0,2023-03-05,4.1,Credit Card
2642,4056,Hoodie,49.0,2023-02-12,1.6,Credit Card
2643,4002,Sandals,159.0,2022-11-06,1.4,Cash
2644,3959,Jumpsuit,147.0,2023-06-21,3.3,Cash
2645,3988,Cardigan,103.0,2023-07-30,3.5,Credit Card
2646,4075,Romper,184.0,2023-08-11,1.9,Credit Card
2647,4051,Hoodie,62.0,2023-05-31,4.2,Credit Card
2648,4006,Raincoat,152.0,2023-03-02,3.1,Cash
2649,4070,Sun Hat,104.0,2022-10-04,4.5,Cash
2650,3959,Boots,133.0,2022-12-14,4.2,Credit Card
2651,4013,Wallet,88.0,2023-01-13,2.3,Credit Card
2652,3962,Backpack,190.0,2023-01-13,1.5,Credit Card
2653,4028,Poncho,45.0,2023-06-29,4.1,Cash
2654,4048,Scarf,178.0,2023-04-28,1.6,Cash
2655,4006,Tank Top,110.0,2023-07-02,4.1,Credit Card
2656,3980,Jacket,189.0,2023-05-08,2.1,Credit Card
2657,4114,Jacket,35.0,2022-10-10,4.4,Credit Card
2658,4117,Kimono,112.0,2023-06-21,1.7,Cash
2659,4034,Sweater,150.0,2023-01-29,1.0,Cash
2660,4013,Scarf,185.0,2023-03-13,3.1,Credit Card
2661,4016,T-shirt,51.0,2023-05-30,4.6,Credit Card
2662,4083,Wallet,172.0,2022-10-23,5.0,Credit Card
2663,4049,Scarf,110.0,2022-11-03,4.9,Cash
2664,3966,Overalls,110.0,2023-05-21,1.8,Cash
2665,4028,Pajamas,110.0,2022-10-12,2.6,Credit Card
2666,4083,Socks,121.0,2023-02-04,3.4,Cash
2667,4112,Kimono,110.0,2023-04-29,4.3,Credit Card
2668,4010,Skirt,104.0,2023-01-09,3.3,Cash
2669,3958,Trousers,110.0,2022-10-25,2.5,Cash
2670,4007,Scarf,110.0,2023-08-16,3.5,Cash
2671,4120,Slippers,112.0,2023-03-03,1.3,Credit Card
2672,4058,Tunic,143.0,2023-02-16,1.3,Credit Card
2673,3985,Flannel Shirt,162.0,2022-12-19,1.2,Credit Card
2674,4028,Trench Coat,110.0,2023-01-18,1.7,Cash
2675,4102,Leggings,54.0,2023-06-21,1.8,Credit Card
2676,4085,Tunic,122.0,2023-08-27,2.8,Cash
2677,4083,Blazer,110.0,2023-04-30,1.6,Cash
2678,4000,Romper,142.0,2022-11-02,1.9,Credit Card
2679,4098,Overalls,18.0,2022-12-29,1.1,Credit Card
2680,4006,Backpack,140.0,2022-10-25,2.8,Cash
2681,4101,Pants,69.0,2023-09-22,1.6,Credit Card
2682,4111,Trench Coat,182.0,2023-03-21,2.8,Cash
2683,4101,Skirt,110.0,2022-10-26,2.6,Credit Card
2684,4001,Blouse,10.0,2023-07-05,3.7,Credit Card
2685,3973,Gloves,32.0,2023-08-11,2.4,Cash
2686,4107,Swimsuit,112.0,2023-07-02,1.4,Credit Card
2687,3989,Pajamas,111.0,2023-01-24,3.9,Credit Card
2688,3973,Bowtie,61.0,2022-10-17,4.7,Credit Card
2689,3989,Flip-Flops,198.0,2023-08-09,4.9,Credit Card
2690,4023,Trench Coat,33.0,2023-02-21,4.7,Credit Card
2691,4102,Socks,195.0,2022-11-06,2.4,Cash
